221	Aoc Operations - Intelligence Officer
-1	Wad Compressor Adjuster
-1	Mortar Maker
222	Business Database Analyst
-1	Branch Office Manager
-1	Meat Soaker
223	Pickle Maker
-1	Smart Cellular Technician (Smart Cell Tech)
-1	Fish Cutter
-1	Coal Getter
-1	Commissary Production Supervisor
-1	Vamp Liner
-1	Conservation Educator
-1	Die Caster
224	Nursing Services Administrator
-1	Publicity Manager
225	AC Mechanic (Air Conditioning Mechanic)
-1	Spinning Room Worker
-1	Brainer
-1	Motion Study Analyst
-1	Asphalt Raker
-1	Administrative Court Justice
-1	Mineral Surveyor
-1	Office Messenger
-1	Hydrotel Operator
226	Recreational Vehicle (RV) Repairer
-1	Gameroom Technician
227	Network Services Specialist
228	Sports Announcer
-1	Branch Operation Evaluation Manager
-1	Roofer Apprentice
-1	Lot Technician (Lot Tech)
-1	Continuity Tester
-1	Pot Room Supervisor
-1	Photogrammetric Engineer
-1	Shock Absorber Installer
-1	Motor Vehicle Representative
-1	Crab Picker
229	Fire Battalion Chief
-1	Stocklayer
-1	Kettle Worker
-1	Digital Media Analyst
-1	Library Science Professor
-1	Database Designer
230	Cable Machine Operator
231	Continuous Mining Machine Contract Miner
-1	Reel Worker
-1	Lacquerer
-1	Telecasting Engineer
-1	Labor Economics Professor
-1	Tool Keeper
-1	Firewood Cutter
-1	Ocean Freight Customer Relations Specialist
-1	Temperer
-1	Aero Logistics Engineer
-1	Tank Car Loader
-1	Speech Writer
-1	Multimedia Producer
-1	Bow Maker
-1	Site Safety and Health Officer
232	Forms Builder
-1	Lung Gun Operator
-1	Money Counter
-1	Bindery Specialist
-1	Stockroom Selector
233	Students Dean
-1	Firearms Model Maker
-1	Ocean Engineer
-1	Trouble Lineman
-1	Glass Inserter
234	Mechanical Engineering Technologist
-1	Bull Bucker
-1	Sulfuric Acid Plant Supervisor
-1	Metallurgist Helper
-1	Social Worker Aide
-1	Transportation Security Officer (TSO)
-1	Logistics Vice President
-1	Redcap
-1	Aerialist
-1	Door-to-Door Sales Trainer
-1	Semiconductor Wafers Probe Test Card Repairer
-1	Hydraulics Teacher
-1	Material Loader
-1	Coal Inspector
-1	Molecular Geneticist
-1	Component Fabricator
-1	Historiography Teacher
-1	Community Association Manager
-1	Pool Technician
-1	Tube Bender
-1	Infirmarian
-1	Monitor Car Operator
235	Fabric Lay Out Worker
-1	Track Mechanic
236	Aircraft Fuselage Framer
-1	Silver Miner
-1	Shafting Worker
-1	Slice Plug Cutter Operator
237	Wind Farm Engineer
-1	Tar Boiler
-1	CCU RN (Critical Care Unit Registered Nurse)
-1	Chimney Construction Supervisor
238	Analytical Research Chemist
239	Medical Technician (Medical Tech)
-1	Logistics Associate
-1	Producer
-1	Patient Financial Counselor
-1	Learning and Development Specialist (L and D Specialist)
-1	School Bus Monitor
-1	Slicer
-1	Power System Operator
-1	Remote Monitor
-1	Shredder Tender
-1	Wood Scaler
-1	Internet Application Developer
-1	Kier Hand
-1	Hobbies and Crafts Sales Representative
-1	Crime Research Specialist (Criminal Research Specialist)
